出发机场,到达机场,航班编号,飞机编号,计划飞行时间,计划起飞时刻,航班月份,计划到达时刻,前序延误,起飞间隔,到达特情,出发特情,出发天气,出发气温,到达天气,到达气温,航空公司,航班性质,飞机延误目标
226,369,11654,117895,0.5833333,3,9,3,0.45842848,4.520488547,0,0,102,0,82,0,57,0,0
226,139,16919,7945,1.75,9,5,10,0.45842848,4.520488547,0,0,95,0,119,0,73,1,1
414,92,16299,9611,2.3333333,3,6,5,0.45842848,4.520488547,0,0,97,0,28,0,73,1,1
422,113,12747,8352,0.6666667,3,6,4,0.45842848,4.520488547,0,0,62,0,0,0,60,1,1
259,230,11666,126311,0.6666667,2,10,2,0.45842848,4.520488547,1,0,42,0,82,0,57,0,0
144,17,2630,4528,1.6666666,10,5,11,0.45842848,4.520488547,0,0,16,0,0,0,28,1,1
302,139,16671,4776,1.0833334,8,5,9,0.45842848,4.520488547,0,0,97,0,119,0,73,1,1
62,343,11168,6079,2.25,13,5,15,0.45842848,4.520488547,0,0,102,0,82,0,55,1,1
302,405,10187,4654,2.0833333,1,5,3,0.45842848,4.520488547,0,0,97,0,123,0,42,1,0
1,230,11721,131838,0.6666667,8,11,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
332,380,15272,1910,2.1666667,3,5,5,0.45842848,4.520488547,1,0,64,0,24,0,67,1,1
423,323,15740,9308,2.25,8,6,10,0.45842848,4.520488547,0,0,42,0,82,0,67,1,1
226,366,11630,128856,5.0833335,11,10,16,0.45842848,4.520488547,0,0,25,0,42,0,57,0,0
160,48,114,10714,4.5,23,6,4,0.45842848,4.520488547,0,0,118,0,119,0,1,1,1
226,369,11676,111441,0.5833333,3,7,3,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
377,230,11665,131001,0.6666667,4,11,5,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
95,416,13630,82036,3.0833333,17,1,20,0.45842848,4.520488547,0,0,0,0,16,0,60,0,0
420,48,6057,93188,1.75,16,4,17,0.45842848,4.520488547,1,0,20,0,9,0,37,0,0
289,363,17661,3401,3.5,4,5,7,0.45842848,4.520488547,0,0,24,0,16,0,83,1,1
352,450,8249,3165,5.6666665,4,5,10,0.45842848,4.520488547,0,1,44,0,16,0,37,1,1
332,344,27044,870,2.3333333,13,5,15,0.45842848,4.520488547,0,0,33,0,44,0,164,1,1
226,405,11632,125711,2.1666667,6,10,8,0.45842848,4.520488547,0,0,87,0,90,0,57,0,0
226,24,11719,129219,0.5833333,5,10,6,0.45842848,4.520488547,0,0,85,0,16,0,57,0,0
62,149,18849,9824,2.1666667,11,6,14,0.45842848,4.520488547,0,0,97,0,90,0,91,1,1
56,48,8944,10464,4.3333335,7,6,11,0.45842848,4.520488547,0,0,120,0,117,0,37,1,1
144,390,11997,1793,0.9166667,12,5,13,0.45842848,4.520488547,0,0,16,0,44,0,57,1,1
1,230,11630,123884,0.6666667,9,10,9,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
27,230,11695,128930,0.5,2,10,2,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
62,242,15056,10684,1.75,15,6,16,0.45842848,4.520488547,0,0,43,0,69,0,67,1,1
226,416,11621,123026,1.8333334,11,9,13,0.45842848,4.520488547,0,0,85,0,42,0,57,0,0
1,230,11626,129394,0.6666667,3,10,4,0.45842848,4.520488547,0,0,85,0,20,0,57,0,0
332,315,21134,216,2.25,11,5,13,0.45842848,4.520488547,0,0,25,0,42,0,99,1,1
423,217,19665,368,1.75,23,5,1,0.45842848,4.520488547,0,0,3,0,16,0,99,1,1
417,416,26709,8415,2.3333333,5,6,7,0.45842848,4.520488547,0,0,20,0,49,0,164,1,1
302,297,2382,55891,2.3333333,0,10,3,0.45842848,4.520488547,0,0,16,0,16,0,20,1,0
1,230,11688,130972,0.75,3,11,4,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
355,30,25467,83569,0.33333334,4,2,4,0.45842848,4.520488547,0,0,0,0,0,0,135,2,0
226,24,11719,126603,0.6666667,5,10,6,0.45842848,4.520488547,0,1,85,0,82,0,57,0,0
226,74,11641,125747,1.3333334,8,10,9,0.45842848,4.520488547,0,0,87,0,42,0,57,0,0
1,230,11631,122078,0.6666667,9,9,9,0.45842848,4.520488547,0,0,24,0,16,0,57,0,0
115,315,18442,466,2.75,2,5,4,0.45842848,4.520488547,0,0,125,0,64,0,91,1,1
226,24,11687,132116,0.5,5,11,6,0.45842848,4.520488547,0,0,24,0,24,0,57,0,0
136,297,15077,4394,2.8333333,0,5,3,0.45842848,4.520488547,0,0,119,0,28,0,67,1,1
423,183,5804,90558,1.1666666,17,3,18,0.45842848,4.520488547,0,0,42,0,42,0,37,0,0
62,149,11655,132204,2.1666667,9,11,11,0.45842848,4.520488547,0,0,24,0,62,0,57,0,0
351,417,21720,2532,1.5833334,10,5,12,0.45842848,4.520488547,0,0,85,0,9,0,99,1,1
370,55,7215,105268,2.3333333,16,6,18,0.45842848,4.520488547,0,1,120,0,16,0,37,1,0
1,230,11586,129679,0.6666667,6,10,6,0.45842848,4.520488547,0,0,95,0,42,0,57,0,0
351,417,21720,1759,1.5833334,10,5,12,0.45842848,4.520488547,0,0,85,0,96,0,99,1,1
217,63,23746,47640,1.5,14,10,15,0.45842848,4.520488547,0,1,95,0,24,0,110,1,0
412,323,11245,111017,1,0,7,1,0.45842848,4.520488547,0,0,8,0,16,0,55,0,0
299,92,7235,6350,1.4166666,14,5,15,0.45842848,4.520488547,0,0,62,0,62,0,37,1,1
433,388,2377,122793,1.1666666,9,9,11,0.45842848,4.520488547,0,1,100,0,24,0,20,1,0
56,222,9640,108557,5.2833333,13,6,19,0.45842848,4.520488547,1,1,11,0,99,0,37,0,0
27,74,11708,101790,0.9166667,7,5,8,0.45842848,4.520488547,0,0,90,0,87,0,57,1,0
226,323,12226,115106,2.5833333,9,8,11,0.45842848,4.520488547,0,0,16,0,16,0,57,1,0
146,230,365,5292,2.5833333,9,5,12,0.45842848,4.520488547,0,0,16,0,95,0,1,1,1
397,48,9004,5725,4.8333335,9,5,14,0.45842848,4.520488547,0,0,97,0,4,0,37,1,1
393,388,9125,22316,3.5,19,7,23,0.45842848,4.520488547,0,0,95,0,62,0,37,0,0
268,310,25901,89288,1.0833334,9,3,10,0.45842848,4.520488547,0,0,0,0,0,0,148,2,0
423,210,19912,5389,1.25,23,5,0,0.45842848,4.520488547,0,0,87,0,2,0,99,1,1
320,163,7634,5892,2.0833333,3,5,5,0.45842848,4.520488547,0,0,64,0,62,0,37,1,1
370,300,5837,87027,1.4166666,16,2,17,0.45842848,4.520488547,1,0,64,0,22,0,37,1,0
136,148,15085,10288,2.5833333,1,6,4,0.45842848,4.520488547,0,0,16,0,64,0,67,1,1
62,48,6191,37820,1.9166666,16,9,18,0.45842848,4.520488547,0,0,16,0,11,0,37,0,0
27,230,11695,128339,0.5,2,10,2,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
226,363,11937,125009,1.6666666,14,10,15,0.45842848,4.520488547,0,0,62,0,16,0,57,0,0
226,222,11548,115023,1.25,14,8,15,0.45842848,4.520488547,0,0,22,0,97,0,57,1,0
289,406,17337,8843,1.8333334,5,6,7,0.45842848,4.520488547,0,0,62,0,16,0,83,1,1
265,442,2293,86070,2.8,23,2,1,0.45842848,4.520488547,0,0,0,0,0,0,12,1,0
346,88,2289,86340,6.983333,14,2,21,0.45842848,4.520488547,0,0,0,0,0,0,11,2,0
47,360,16357,9455,1.3333334,16,6,17,0.45842848,4.520488547,0,1,16,0,95,0,73,0,0
259,230,11654,119051,0.6666667,2,9,2,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
1,230,11629,128428,0.6666667,9,10,9,0.45842848,4.520488547,1,0,16,0,16,0,57,0,0
160,59,12458,7408,1.25,3,5,5,0.45842848,4.520488547,0,0,28,0,16,0,59,1,1
377,230,11728,123379,0.5833333,4,9,5,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
351,315,3411,7228,2.3333333,9,5,12,0.45842848,4.520488547,0,0,95,0,16,0,32,1,1
227,336,23829,94485,3.5833333,20,4,0,0.45842848,4.520488547,0,0,0,0,0,0,114,2,0
145,139,15086,10390,2.5833333,4,6,7,0.45842848,4.520488547,0,0,64,0,16,0,67,1,1
160,416,16146,2733,4.6666665,4,5,9,0.45842848,4.520488547,0,0,64,0,99,0,67,1,1
1,230,11582,122511,0.6666667,6,9,6,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
332,139,8751,7287,2.75,14,5,16,0.45842848,4.520488547,1,0,95,0,16,0,37,1,1
419,63,23838,4470,1,5,5,6,0.45842848,4.520488547,0,0,0,0,102,0,116,1,1
352,366,16129,6947,1.4166666,11,5,13,0.45842848,4.520488547,0,0,64,0,16,0,67,1,1
289,48,17632,10905,3.1666667,9,6,12,0.45842848,4.520488547,1,0,124,0,119,0,83,1,1
1,230,11631,120624,0.6666667,9,9,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
62,412,23837,4201,1,6,5,7,0.45842848,4.520488547,0,0,82,0,0,0,116,1,1
226,369,11654,120224,0.5833333,3,9,3,0.45842848,4.520488547,0,0,16,0,64,0,57,0,0
1,230,11584,123563,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
351,417,19072,294,1.5,13,5,15,0.45842848,4.520488547,0,0,25,0,82,0,91,1,1
68,28,7229,59968,2,13,11,15,0.45842848,4.520488547,0,0,42,0,82,0,37,1,0
25,187,25479,86068,4.4166665,22,2,2,0.45842848,4.520488547,0,0,0,0,0,0,136,1,0
62,343,12060,118240,2.5,9,9,12,0.45842848,4.520488547,1,0,2,0,22,0,57,0,0
136,323,21418,845,2.5833333,12,5,14,0.45842848,4.520488547,1,0,16,0,33,0,99,1,1
224,36,2224,85478,2.75,7,2,9,0.45842848,4.520488547,0,0,0,0,0,0,9,2,0
420,416,17114,4973,1.5833334,5,5,6,0.45842848,4.520488547,0,0,16,0,64,0,76,1,1
115,297,18262,10861,1.25,6,6,7,0.45842848,4.520488547,0,0,16,0,118,0,91,1,1
377,230,11723,121987,0.5833333,4,9,5,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
320,363,15845,6804,3.25,5,5,8,0.45842848,4.520488547,0,0,62,0,125,0,67,1,1
423,247,1250,8216,3.4166667,14,5,17,0.45842848,4.520488547,0,0,87,0,85,0,6,1,1
1,230,11698,130565,0.75,3,10,4,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
380,63,12059,118647,1.5833334,5,9,6,0.45842848,4.520488547,1,0,64,0,22,0,57,0,0
1,230,11583,119548,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
459,343,14477,4010,2.4166667,13,5,15,0.45842848,4.520488547,1,0,16,0,33,0,66,1,1
257,363,12465,3493,2.4166667,11,5,13,0.45842848,4.520488547,0,0,64,0,16,0,59,1,1
299,363,20517,49407,2.25,23,10,2,0.45842848,4.520488547,0,0,95,0,16,0,99,1,0
62,247,12058,118950,1.75,9,9,11,0.45842848,4.520488547,0,0,62,0,89,0,57,0,0
320,72,20906,5818,2.5,0,5,2,0.45842848,4.520488547,0,0,64,0,99,0,99,1,1
302,297,2382,62596,2.3333333,0,11,3,0.45842848,4.520488547,0,0,16,0,87,0,20,1,0
98,92,11648,8418,0.75,5,6,6,0.45842848,4.520488547,0,0,16,0,117,0,57,1,1
121,203,2724,3655,1,3,5,4,0.45842848,4.520488547,0,0,0,0,95,0,28,1,1
62,242,11690,117623,1.8333334,4,9,6,0.45842848,4.520488547,0,0,97,0,62,0,57,0,0
368,407,13101,7479,2.25,8,5,10,0.45842848,4.520488547,0,0,16,0,20,0,60,1,1
424,380,13121,4832,2.4166667,14,5,16,0.45842848,4.520488547,0,1,82,0,16,0,60,1,1
400,123,17593,8097,3,4,5,7,0.45842848,4.520488547,0,0,24,0,9,0,83,1,1
1,230,11587,123410,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
190,63,11698,123768,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,16,0,57,0,0
259,230,11665,125856,0.6666667,2,10,2,0.45842848,4.520488547,0,0,42,0,42,0,57,0,0
423,323,19594,8166,2.3333333,10,5,12,0.45842848,4.520488547,0,0,87,0,16,0,99,1,1
47,388,9005,2388,5.3333335,2,5,7,0.45842848,4.520488547,0,0,118,0,100,0,37,1,1
389,163,5615,1529,2.0833333,8,5,10,0.45842848,4.520488547,0,0,16,0,95,0,37,1,1
70,139,1082,46909,2,1,9,3,0.45842848,4.520488547,0,0,50,0,64,0,6,0,0
320,147,2945,1883,1.5,1,5,2,0.45842848,4.520488547,0,0,70,0,16,0,32,1,1
295,230,6847,4720,4.0833335,4,5,8,0.45842848,4.520488547,0,0,9,0,16,0,37,1,1
295,139,25001,8327,2.75,2,6,5,0.45842848,4.520488547,0,0,16,0,119,0,128,1,1
1,230,11935,128284,0.6666667,11,10,12,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
226,163,11623,127020,5.5833335,7,10,12,0.45842848,4.520488547,0,0,90,0,127,0,57,0,0
365,149,13411,485,1.5833334,2,5,4,0.45842848,4.520488547,0,0,95,0,8,0,60,1,1
190,63,11701,123771,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,16,0,57,0,0
370,418,9629,113836,3.5833333,23,8,3,0.45842848,4.520488547,0,0,95,0,31,0,37,0,0
424,48,18662,218,1.25,11,5,12,0.45842848,4.520488547,0,0,82,0,28,0,91,1,1
358,293,17368,4083,2.0833333,0,5,2,0.45842848,4.520488547,0,0,62,0,49,0,83,1,1
352,366,25757,45570,1.8333334,3,9,5,0.45842848,4.520488547,0,0,62,0,62,0,142,2,0
226,149,11626,129220,2.3333333,5,10,8,0.45842848,4.520488547,0,0,85,0,95,0,57,0,0
62,48,6191,2113,1.9166666,16,5,18,0.45842848,4.520488547,0,0,28,0,39,0,37,0,1
320,388,9072,68534,3.5,20,12,23,0.45842848,4.520488547,0,0,62,0,62,1,37,0,0
320,163,5343,6853,1.9166666,7,5,9,0.45842848,4.520488547,0,0,62,0,16,0,35,1,1
424,149,19040,126,1.5,6,5,7,0.45842848,4.520488547,0,0,82,0,17,0,91,1,1
368,242,16797,10284,4.1666665,1,6,5,0.45842848,4.520488547,0,0,16,0,69,0,73,1,1
423,417,18508,25546,3.25,17,7,20,0.45842848,4.520488547,0,1,64,0,97,0,91,0,0
146,416,19938,4819,2.4166667,12,5,15,0.45842848,4.520488547,0,0,8,0,62,0,99,1,1
257,92,12672,112617,1.4166666,2,8,3,0.45842848,4.520488547,0,0,117,0,16,0,60,0,0
176,323,21254,4620,2.5,23,5,2,0.45842848,4.520488547,0,0,16,0,102,0,99,1,1
55,183,18504,1416,1.75,2,5,3,0.45842848,4.520488547,0,0,16,0,16,0,91,1,1
412,407,8487,9696,1.6666666,6,6,8,0.45842848,4.520488547,0,0,50,0,97,0,37,1,1
1,230,11582,121536,0.6666667,6,9,6,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
22,147,2563,11885,1.6666666,0,6,2,0.45842848,4.520488547,0,0,0,0,50,0,28,1,0
1,230,11668,131513,0.6666667,8,11,9,0.45842848,4.520488547,0,0,87,0,82,0,57,0,0
62,416,835,9049,1.3333334,14,6,16,0.45842848,4.520488547,0,0,90,0,99,0,1,1,1
226,405,11632,127191,2.1666667,6,10,8,0.45842848,4.520488547,0,0,87,0,95,0,57,0,0
47,315,5611,2385,3.25,2,5,5,0.45842848,4.520488547,0,0,118,0,87,0,37,1,1
320,360,15224,6846,3.9166667,7,5,10,0.45842848,4.520488547,0,0,62,0,16,0,67,1,1
47,139,8788,3104,1.1666666,1,5,2,0.45842848,4.520488547,0,0,16,0,119,0,37,1,1
320,147,2945,4115,1.5,1,5,2,0.45842848,4.520488547,0,0,62,0,64,0,32,1,1
190,63,11698,125213,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,87,0,57,0,0
145,217,17100,4496,1.3333334,7,5,8,0.45842848,4.520488547,0,0,28,0,25,0,76,1,1
393,315,21288,117972,1.25,7,9,8,0.45842848,4.520488547,0,0,62,0,72,0,99,1,0
62,40,25749,86790,2,22,2,0,0.45842848,4.520488547,0,0,82,0,64,1,140,0,0
192,300,14027,25358,1.9166666,16,7,17,0.45842848,4.520488547,0,0,97,0,31,0,62,1,0
259,300,12887,1527,1.3333334,8,5,10,0.45842848,4.520488547,0,0,82,0,97,0,60,1,1
370,149,6060,9413,2.1666667,13,6,15,0.45842848,4.520488547,0,0,16,0,99,0,37,1,1
303,74,7890,6667,1.8333334,17,5,19,0.45842848,4.520488547,0,0,24,0,25,0,37,0,0
62,55,329,9540,1.6666666,1,6,2,0.45842848,4.520488547,0,0,97,0,100,0,1,1,1
68,222,17871,30006,2,11,8,13,0.45842848,4.520488547,0,0,85,0,50,0,85,1,0
332,163,14284,122258,2.9166667,5,9,8,0.45842848,4.520488547,0,0,16,0,103,0,66,1,0
146,48,6323,166,2.1666667,8,5,10,0.45842848,4.520488547,0,0,17,0,28,0,37,1,1
226,242,11640,124344,1.9166666,6,10,8,0.45842848,4.520488547,0,0,62,0,20,0,57,0,0
332,382,10776,1369,2.25,23,5,2,0.45842848,4.520488547,0,0,16,0,16,0,55,1,1
351,450,14476,7952,2.5,10,5,12,0.45842848,4.520488547,0,0,85,0,25,0,66,1,1
423,418,14571,4785,1.4166666,9,5,10,0.45842848,4.520488547,0,0,62,0,62,0,66,1,0
217,197,1419,7824,1.0833334,0,5,1,0.45842848,4.520488547,0,0,16,0,0,0,6,1,1
302,360,13077,4340,1.25,17,5,18,0.45842848,4.520488547,0,0,3,0,25,0,60,0,0
27,230,11695,125417,0.5,2,10,2,0.45842848,4.520488547,0,0,99,0,102,0,57,0,0
373,232,5885,1555,4.6666665,11,5,15,0.45842848,4.520488547,0,0,64,0,87,0,37,1,1
55,422,17107,9300,1.0833334,8,6,9,0.45842848,4.520488547,0,0,16,0,20,0,76,1,1
62,256,9393,956,2.5833333,1,5,3,0.45842848,4.520488547,0,0,99,0,62,0,37,1,1
226,24,11638,127190,0.5833333,5,10,6,0.45842848,4.520488547,0,0,87,0,42,0,57,0,0
437,315,3445,6816,1.5,5,5,7,0.45842848,4.520488547,0,0,62,0,62,0,32,1,1
365,261,12640,8353,1.6666666,3,6,5,0.45842848,4.520488547,0,0,95,0,25,0,60,1,1
1,230,12026,116021,0.6666667,9,8,9,0.45842848,4.520488547,0,0,96,0,99,0,57,1,0
393,81,23258,24026,0.6666667,23,7,0,0.45842848,4.520488547,0,0,49,0,125,0,99,1,0
257,92,12791,4502,1.25,7,5,9,0.45842848,4.520488547,0,0,16,0,28,0,60,1,1
257,63,11939,98080,3,22,5,1,0.45842848,4.520488547,0,0,82,0,85,0,57,0,0
1,230,11585,129234,0.6666667,6,10,6,0.45842848,4.520488547,0,0,82,0,85,0,57,0,0
27,230,11686,121216,0.5,2,9,2,0.45842848,4.520488547,0,0,95,0,82,0,57,0,0
1,230,11936,122593,0.6666667,11,9,12,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
212,74,898,6855,2.25,7,5,9,0.45842848,4.520488547,0,0,95,0,82,0,1,1,1
226,163,11623,128589,5.5833335,7,10,12,0.45842848,4.520488547,0,0,25,0,62,0,57,0,0
320,92,7506,97139,1.3333334,17,5,19,0.45842848,4.520488547,0,0,62,0,3,0,37,0,0
332,235,14518,1714,1.5,6,5,8,0.45842848,4.520488547,0,0,85,0,95,0,66,1,0
145,363,6413,6595,2,10,5,12,0.45842848,4.520488547,1,0,16,0,25,0,37,1,1
226,366,11664,122701,4.6666665,5,9,9,0.45842848,4.520488547,0,0,20,0,25,0,57,0,0
370,343,6461,29158,2,22,8,0,0.45842848,4.520488547,0,0,37,0,102,0,37,0,0
423,388,16166,9858,3.4166667,13,6,16,0.45842848,4.520488547,0,0,22,0,62,0,67,1,1
160,363,26568,55887,7.9166665,0,10,8,0.45842848,4.520488547,0,0,16,0,16,0,164,1,0
423,222,16083,8981,2.1666667,11,6,13,0.45842848,4.520488547,0,0,99,0,62,0,67,1,1
62,48,6191,4844,1.9166666,16,5,18,0.45842848,4.520488547,0,0,16,0,11,0,37,0,1
190,63,11699,124562,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,64,0,57,0,0
1,230,11629,123239,0.6666667,9,9,9,0.45842848,4.520488547,0,0,82,0,82,0,57,0,0
365,149,13411,1422,1.5833334,2,5,4,0.45842848,4.520488547,0,0,95,0,25,0,60,1,1
320,118,18453,2522,2.8333333,9,5,12,0.45842848,4.520488547,0,0,87,0,102,0,91,1,1
1,230,11629,119400,0.6666667,9,9,9,0.45842848,4.520488547,0,0,82,0,102,0,57,0,0
377,230,11723,126977,0.5833333,4,10,5,0.45842848,4.520488547,0,0,82,0,90,0,57,0,0
226,48,11586,129924,1.6666666,8,10,9,0.45842848,4.520488547,0,0,42,0,16,0,57,0,0
115,343,19133,449,1.3333334,1,5,3,0.45842848,4.520488547,0,0,125,0,33,0,91,1,1
370,55,24071,81329,2.5,17,1,19,0.45842848,4.520488547,0,0,44,0,62,0,116,0,0
146,315,21553,5242,2.5,5,5,8,0.45842848,4.520488547,0,0,16,0,62,0,99,1,1
92,197,22423,8798,1,3,6,4,0.45842848,4.520488547,0,0,62,0,0,0,99,1,1
352,297,6598,1983,2.1666667,6,5,8,0.45842848,4.520488547,0,0,97,0,16,0,37,1,1
226,417,11723,131529,1.75,9,11,11,0.45842848,4.520488547,0,0,82,0,16,0,57,0,0
226,366,11630,125565,5.0833335,11,10,16,0.45842848,4.520488547,0,0,102,0,16,0,57,0,0
258,222,22042,8350,1.75,3,6,5,0.45842848,4.520488547,0,0,25,0,62,0,99,1,1
1,230,11935,120424,0.6666667,11,9,12,0.45842848,4.520488547,0,1,82,0,16,0,57,0,0
136,118,18727,2269,2,11,5,13,0.45842848,4.520488547,0,1,16,0,95,0,91,1,1
62,170,17930,2234,2,8,5,10,0.45842848,4.520488547,0,0,16,0,25,0,85,1,1
62,48,11696,127185,2.0833333,5,10,7,0.45842848,4.520488547,0,0,49,0,64,0,57,0,0
370,222,27472,121144,2.5833333,13,9,15,0.45842848,4.520488547,0,0,16,0,30,0,164,1,0
60,380,16004,8494,1.0833334,8,6,9,0.45842848,4.520488547,0,0,16,0,82,0,67,1,1
190,63,11698,129378,0.75,2,10,3,0.45842848,4.520488547,0,0,0,0,43,0,57,0,0
423,323,16079,55501,2.3333333,1,10,3,0.45842848,4.520488547,0,0,47,0,25,0,67,0,0
226,343,11728,127626,2.4166667,7,10,9,0.45842848,4.520488547,0,0,82,0,87,0,57,0,0
144,388,15998,1772,3.5833333,11,5,14,0.45842848,4.520488547,0,0,16,0,62,0,67,1,1
1,230,11723,132426,0.6666667,6,11,6,0.45842848,4.520488547,0,0,16,0,82,0,57,0,0
226,55,11695,121746,2.0833333,5,9,7,0.45842848,4.520488547,0,0,16,0,62,0,57,0,0
288,315,9152,10198,2.1666667,17,6,19,0.45842848,4.520488547,1,0,16,0,69,0,37,0,1
1,230,11734,131843,0.6666667,8,11,9,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
393,315,21109,12223,1.05,2,6,3,0.45842848,4.520488547,0,0,22,0,16,0,99,0,0
377,230,11723,123807,0.5833333,4,10,5,0.45842848,4.520488547,0,0,85,0,16,0,57,0,0
417,416,20657,4244,2.25,8,5,11,0.45842848,4.520488547,0,0,16,0,20,0,99,1,1
217,63,23746,44677,1.5,14,9,15,0.45842848,4.520488547,0,0,16,0,42,0,110,1,0
55,147,8172,100417,1.3333334,18,5,19,0.45842848,4.520488547,0,0,82,0,64,0,37,0,0
70,385,8082,16740,1.9166666,14,6,15,0.45842848,4.520488547,0,1,16,0,119,0,37,0,0
1,230,11632,120989,0.6666667,3,9,4,0.45842848,4.520488547,0,0,49,0,24,0,57,0,0
397,344,8035,1525,5.1666665,8,5,13,0.45842848,4.520488547,0,0,22,0,16,0,37,1,1
390,74,701,1950,4.5,4,5,9,0.45842848,4.520488547,0,0,64,0,25,0,1,1,1
62,374,24511,423,2.25,0,5,3,0.45842848,4.520488547,0,0,24,0,100,0,128,1,1
226,343,11728,117665,2.4166667,7,9,9,0.45842848,4.520488547,0,0,95,0,96,0,57,0,0
136,315,5604,6700,3.5833333,0,5,3,0.45842848,4.520488547,0,0,119,0,62,0,37,1,1
243,230,26015,7156,0.75,5,5,5,0.45842848,4.520488547,0,0,0,0,90,0,160,1,1
332,107,14289,6206,2.25,5,5,8,0.45842848,4.520488547,0,0,85,0,24,0,66,1,1
425,256,565,6424,2.8333333,2,5,4,0.45842848,4.520488547,0,0,16,0,95,0,1,1,1
145,74,21517,1559,2.5,11,5,14,0.45842848,4.520488547,0,0,24,0,82,0,99,1,1
62,210,9427,1204,1,4,5,5,0.45842848,4.520488547,0,0,87,0,49,0,37,0,0
62,149,18957,952,2.1666667,0,5,3,0.45842848,4.520488547,0,0,99,0,64,0,91,1,1
226,323,11629,121858,2.6666667,11,9,14,0.45842848,4.520488547,0,0,16,0,16,0,57,0,0
146,380,13016,2917,1.9166666,3,5,5,0.45842848,4.520488547,0,0,33,0,22,0,60,1,1
70,315,4263,8244,2.6666667,23,5,1,0.45842848,4.520488547,0,0,25,0,24,0,32,1,1
226,118,11694,130300,2,8,10,10,0.45842848,4.520488547,0,0,20,0,85,0,57,0,0
393,149,15549,9264,2.0833333,6,6,9,0.45842848,4.520488547,0,0,87,0,99,0,67,1,1
299,388,9206,40047,6.0833335,17,9,23,0.45842848,4.520488547,0,0,22,0,62,0,37,0,0
144,418,11716,8171,1.75,10,5,11,0.45842848,4.520488547,0,0,16,0,25,0,57,1,1
57,6,23645,12194,1.3333334,0,6,2,0.45842848,4.520488547,0,0,0,0,0,0,103,2,0
160,148,342,9128,3,1,6,4,0.45842848,4.520488547,0,0,62,0,16,0,1,1,1
47,63,9319,2758,2.0833333,7,5,9,0.45842848,4.520488547,0,0,117,0,28,0,37,1,0
414,416,8361,8515,1.6666666,9,6,11,0.45842848,4.520488547,0,0,7,0,49,0,37,1,1
423,118,11504,95962,2.5833333,17,4,20,0.45842848,4.520488547,1,1,16,0,95,0,56,0,0
320,288,6645,4043,1.9166666,22,5,0,0.45842848,4.520488547,0,0,22,0,0,0,37,1,1
1,230,11632,119303,0.6666667,3,9,4,0.45842848,4.520488547,0,0,82,0,102,0,57,0,0
145,363,6414,115418,2.1666667,9,8,12,0.45842848,4.520488547,0,0,22,0,95,0,37,0,0
226,297,11628,117960,2.25,6,9,8,0.45842848,4.520488547,0,0,102,0,85,0,57,0,0
414,416,19860,2104,1.4166666,14,5,15,0.45842848,4.520488547,1,0,87,0,95,0,99,1,1
47,416,19741,4439,2.5833333,3,5,5,0.45842848,4.520488547,0,0,31,0,85,0,99,1,1
70,72,10597,3441,1.9166666,6,5,8,0.45842848,4.520488547,0,0,16,0,117,0,48,1,1
136,363,27222,61380,1.3333334,15,11,17,0.45842848,4.520488547,0,0,16,0,16,0,164,0,0
27,230,11686,129830,0.5,2,10,2,0.45842848,4.520488547,0,0,99,0,42,0,57,0,0
351,149,22446,7628,1.0833334,1,5,2,0.45842848,4.520488547,0,0,43,0,96,0,99,1,1
146,163,6764,7308,3,20,5,23,0.45842848,4.520488547,0,0,95,0,72,0,37,0,0
62,323,9308,5009,2.5,7,5,10,0.45842848,4.520488547,0,0,64,0,16,0,37,1,1
393,63,792,5767,2.0833333,13,5,15,0.45842848,4.520488547,0,0,62,0,9,0,1,1,1
397,343,1949,8558,4.4166665,11,6,15,0.45842848,4.520488547,0,0,95,0,70,0,7,1,1
393,149,15549,8448,2.0833333,6,6,9,0.45842848,4.520488547,0,0,85,0,25,0,67,1,1
